t,T,Pc,mdot_fuel,mdot_ox,xv,xv_dot
0.0358,467.941070434132,349171.272653407,0.238802305659719,0.334323227923607,0.873619324769708,9.9002804666181
0.0359,468.705312228514,349574.713756942,0.239034369798358,0.334648117717701,0.87460935281637,9.82865553251603
0.036,469.463986584504,349975.143268725,0.239264671413891,0.334970539979447,0.875592218369621,9.75747306904934
0.0361,470.217128304027,350372.581273076,0.23949322269644,0.335290511775016,0.876567965676526,9.68673138929874
0.0362,470.964772058944,350767.047754935,0.239720035768069,0.335608050075297,0.877536638815456,9.61642879583624
0.0363,471.70695238988,351158.562599743,0.2399451226829,0.335923171756059,0.87849828169504,9.54656358110405
0.0364,472.443703705114,351547.145593334,0.240168495427228,0.336235893598119,0.87945293805315,9.47713402778693
0.0365,473.175060279492,351932.816421841,0.240390165919653,0.336546232287514,0.880400651455929,9.40813840917804
0.0366,473.901056253398,352315.594671624,0.240610146011205,0.336854204415687,0.881341465296847,9.33957498953855
0.0367,474.621725631754,352695.499829204,0.240828447485484,0.337159826479677,0.8822754227958,9.27144202445094
0.0368,475.337102283066,353072.55128122,0.241045082058796,0.337463114882315,0.883202566998246,9.20373776116612
0.0369,476.047219938508,353446.768314386,0.241260061380306,0.337764085932428,0.884122940774362,9.13646043894455
0.037,476.75211219104,353818.17011548,0.24147339703218,0.338062755845052,0.885036586818257,9.0696082893913
0.0371,477.451812494569,354186.775771328,0.241685100529748,0.338359140741647,0.885943547647196,9.00317953678521
0.0372,478.146354163141,354552.604268813,0.241895183321657,0.338653256650319,0.886843865600874,8.93717239840231
0.0373,478.835770370175,354915.674494891,0.24210365679004,0.338945119506056,0.887737582840714,8.87158508483339
0.0374,479.520094147727,355276.005236622,0.242310532250684,0.339234745150958,0.888624741349198,8.80641580029601
0.0375,480.199358385786,355633.615181207,0.242515820953199,0.339522149334479,0.889505382929227,8.74166274294089
0.0376,480.873595831614,355988.522916046,0.242719534081197,0.339807347713676,0.890379549203521,8.67732410515285
0.0377,481.542839089105,356340.746928797,0.242921682752473,0.340090355853462,0.891247281614037,8.61339807384627
0.0378,482.207120618187,356690.305607454,0.243122278019187,0.340371189226861,0.892108621421421,8.54988283075531
0.0379,482.866472734251,357037.217240429,0.243321330868052,0.340649863215273,0.892963609704497,8.48677655271878
0.038,483.520927607609,357381.500016652,0.243518852220528,0.340926393108739,0.893812287359769,8.4240774119599
0.0381,484.170517262985,357723.172025674,0.243714852933014,0.341200794106219,0.894654695100965,8.36178357636094
0.0382,484.815273579035,358062.251257783,0.243909343797045,0.341473081315862,0.895490873458601,8.29989320973275
0.0383,485.455228287895,358398.755604128,0.244102335539496,0.341743269755295,0.896320862779574,8.2384044720795
